Race,Candidate,Vote Type,Locality,Votes
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 12,213
Governor (Vote For 1),- PHILIP MURPHY,Election,Deptford District 13,159
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 13,159
Governor (Vote For 1),- PHILIP MURPHY,Election,Deptford District 14,177
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 14,177
Governor (Vote For 1),- PHILIP MURPHY,Election,Deptford District 15,119
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 15,119
Governor (Vote For 1),- PHILIP MURPHY,Election,Deptford District 16,122
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 16,122
Governor (Vote For 1),- PHILIP MURPHY,Election,Deptford District 17,144
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 17,144
Governor (Vote For 1),- PHILIP MURPHY,Election,Deptford District 18,105
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 18,105
Governor (Vote For 1),- PHILIP MURPHY,Election,Deptford District 19,152
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 19,152
Governor (Vote For 1),- PHILIP MURPHY,Election,Deptford District 20,212
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 20,212
Governor (Vote For 1),- PHILIP MURPHY,Election,Deptford District 21,255
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 21,255
Governor (Vote For 1),- PHILIP MURPHY,Election,Deptford District 22,236
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Deptford District 22,236
Governor (Vote For 1),- PHILIP MURPHY,Election,East Greenwich 1,190
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,East Greenwich 1,190
Governor (Vote For 1),- PHILIP MURPHY,Election,East Greenwich 2,169
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,East Greenwich 2,169
Governor (Vote For 1),- PHILIP MURPHY,Election,East Greenwich 3,143
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,East Greenwich 3,143
Governor (Vote For 1),- PHILIP MURPHY,Election,East Greenwich 4,142
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,East Greenwich 4,142
Governor (Vote For 1),- PHILIP MURPHY,Election,East Greenwich 5,141
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,East Greenwich 5,141
Governor (Vote For 1),- PHILIP MURPHY,Election,East Greenwich 6,196
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,East Greenwich 6,196
Governor (Vote For 1),- PHILIP MURPHY,Election,East Greenwich 7,242
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,East Greenwich 7,242
Governor (Vote For 1),- PHILIP MURPHY,Election,Elk District 1,143
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Elk District 1,143
Governor (Vote For 1),- PHILIP MURPHY,Election,Elk District 2,94
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Elk District 2,94
Governor (Vote For 1),- PHILIP MURPHY,Election,Elk District 3,151
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Elk District 3,151
Governor (Vote For 1),- PHILIP MURPHY,Election,Elk District 4,118
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Elk District 4,118
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 1,113
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 1,113
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 2,187
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 2,187
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 3,217
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 3,217
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 4,151
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 4,151
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 5,133
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 5,133
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 6,254
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 6,254
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 7,137
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 7,137
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 8,84
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 8,84
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 9,137
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 9,137
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 10,140
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 10,140
Governor (Vote For 1),- PHILIP MURPHY,Election,Franklin District 11,130
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Franklin District 11,130
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 1,212
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 1,212
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 2,144
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 2,144
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 3,120
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 3,120
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 4,103
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 4,103
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 5,162
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 5,162
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 6,148
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 6,148
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 7,267
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 7,267
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 8,171
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 8,171
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 9,100
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 9,100
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 10,158
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 10,158
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 11,179
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 11,179
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 12,198
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 12,198
Governor (Vote For 1),- PHILIP MURPHY,Election,Glassboro District 13,183
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Glassboro District 13,183
Governor (Vote For 1),- PHILIP MURPHY,Election,Greenwich District 1,92
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Greenwich District 1,92
Governor (Vote For 1),- PHILIP MURPHY,Election,Greenwich District 2,140
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Greenwich District 2,140
Governor (Vote For 1),- PHILIP MURPHY,Election,Greenwich District 3,121
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Greenwich District 3,121
Governor (Vote For 1),- PHILIP MURPHY,Election,Greenwich District 4,111
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Greenwich District 4,111
Governor (Vote For 1),- PHILIP MURPHY,Election,Greenwich District 5,97
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Greenwich District 5,97
Governor (Vote For 1),- PHILIP MURPHY,Election,Greenwich District 6,165
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Greenwich District 6,165
Governor (Vote For 1),- PHILIP MURPHY,Election,Harrison District 1,168
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Harrison District 1,168
Governor (Vote For 1),- PHILIP MURPHY,Election,Harrison District 2,150
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Harrison District 2,150
Governor (Vote For 1),- PHILIP MURPHY,Election,Harrison District 3,141
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Harrison District 3,141
Governor (Vote For 1),- PHILIP MURPHY,Election,Harrison District 4,177
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Harrison District 4,177
Governor (Vote For 1),- PHILIP MURPHY,Election,Harrison District 5,177
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Harrison District 5,177
Governor (Vote For 1),- PHILIP MURPHY,Election,Harrison District 6,160
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Harrison District 6,160
Governor (Vote For 1),- PHILIP MURPHY,Election,Harrison District 7,188
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Harrison District 7,188
Governor (Vote For 1),- PHILIP MURPHY,Election,Harrison District 8,200
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Harrison District 8,200
Governor (Vote For 1),- PHILIP MURPHY,Election,Harrison District 9,169
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Harrison District 9,169
Governor (Vote For 1),- PHILIP MURPHY,Election,Logan District 1,109
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Logan District 1,109
Governor (Vote For 1),- PHILIP MURPHY,Election,Logan District 2,310
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Logan District 2,310
Governor (Vote For 1),- PHILIP MURPHY,Election,Logan District 3,223
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Logan District 3,223
Governor (Vote For 1),- PHILIP MURPHY,Election,Logan District 4,246
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Logan District 4,246
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 1,191
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 1,191
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 2,154
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 2,154
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 3,139
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 3,139
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 4,198
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 4,198
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 5,156
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 5,156
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 6,154
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 6,154
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 7,105
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 7,105
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 8,97
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 8,97
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 9,169
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 9,169
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 10,200
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 10,200
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 11,95
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 11,95
Governor (Vote For 1),- PHILIP MURPHY,Election,Mantua District 12,199
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Mantua District 12,199
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 1,138
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 1,138
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 2,226
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 2,226
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 3,97
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 3,97
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 4,82
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 4,82
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 5,144
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 5,144
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 6,265
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 6,265
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 7,230
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 7,230
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 8,116
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 8,116
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 9,222
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 9,222
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 10,120
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 10,120
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 11,75
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 11,75
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 12,145
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 12,145
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 13,200
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 13,200
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 14,170
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 14,170
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 15,226
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 15,226
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 16,120
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 16,120
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 17,111
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 17,111
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 18,157
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 18,157
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 19,191
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 19,191
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 20,140
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 20,140
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 21,212
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 21,212
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 22,262
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 22,262
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 23,193
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 23,193
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 24,177
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 24,177
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 25,115
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 25,115
Governor (Vote For 1),- PHILIP MURPHY,Election,Monroe District 26,208
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Monroe District 26,208
Governor (Vote For 1),- PHILIP MURPHY,Election,National Park District 1,94
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,National Park District 1,94
Governor (Vote For 1),- PHILIP MURPHY,Election,National Park District 2,89
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,National Park District 2,89
Governor (Vote For 1),- PHILIP MURPHY,Election,National Park District 3,102
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,National Park District 3,102
Governor (Vote For 1),- PHILIP MURPHY,Election,National Park District 4,60
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,National Park District 4,60
Governor (Vote For 1),- PHILIP MURPHY,Election,Newfield District 1,193
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Newfield District 1,193
Governor (Vote For 1),- PHILIP MURPHY,Election,Paulsboro District 1,205
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Paulsboro District 1,205
Governor (Vote For 1),- PHILIP MURPHY,Election,Paulsboro District 2,192
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Paulsboro District 2,192
Governor (Vote For 1),- PHILIP MURPHY,Election,Paulsboro District 3,101
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Paulsboro District 3,101
Governor (Vote For 1),- PHILIP MURPHY,Election,Paulsboro District 4,139
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Paulsboro District 4,139
Governor (Vote For 1),- PHILIP MURPHY,Election,Paulsboro District 5,113
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Paulsboro District 5,113
Governor (Vote For 1),- PHILIP MURPHY,Election,Pitman District 1,239
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Pitman District 1,239
Governor (Vote For 1),- PHILIP MURPHY,Election,Pitman District 2,167
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Pitman District 2,167
Governor (Vote For 1),- PHILIP MURPHY,Election,Pitman District 3,175
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Pitman District 3,175
Governor (Vote For 1),- PHILIP MURPHY,Election,Pitman District 4,227
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Pitman District 4,227
Governor (Vote For 1),- PHILIP MURPHY,Election,Pitman District 5,238
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Pitman District 5,238
Governor (Vote For 1),- PHILIP MURPHY,Election,Pitman District 6,227
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Pitman District 6,227
Governor (Vote For 1),- PHILIP MURPHY,Election,Pitman District 7,201
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Pitman District 7,201
Governor (Vote For 1),- PHILIP MURPHY,Election,South Harrison District 1,107
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,South Harrison District 1,107
Governor (Vote For 1),- PHILIP MURPHY,Election,South Harrison District 2,108
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,South Harrison District 2,108
Governor (Vote For 1),- PHILIP MURPHY,Election,South Harrison District 3,107
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,South Harrison District 3,107
Governor (Vote For 1),- PHILIP MURPHY,Election,Swedesboro District 1,149
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Swedesboro District 1,149
Governor (Vote For 1),- PHILIP MURPHY,Election,Swedesboro District 2,134
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Swedesboro District 2,134
Governor (Vote For 1),- PHILIP MURPHY,Election,Washington District 1,145
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Washington District 1,145
Governor (Vote For 1),- PHILIP MURPHY,Election,Washington District 2,136
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Washington District 2,136
Governor (Vote For 1),- PHILIP MURPHY,Election,Washington District 3,115
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Washington District 3,115
Governor (Vote For 1),- PHILIP MURPHY,Election,Washington District 4,178
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Washington District 4,178
Governor (Vote For 1),- PHILIP MURPHY,Election,Washington District 5,160
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Washington District 5,160
Governor (Vote For 1),- PHILIP MURPHY,Election,Washington District 6,188
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Washington District 6,188
Governor (Vote For 1),- PHILIP MURPHY,Election,Washington District 7,162
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Washington District 7,162
Governor (Vote For 1),- PHILIP MURPHY,Election,Washington District 8,155
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Washington District 8,155
Governor (Vote For 1),- PHILIP MURPHY,Election,Washington District 9,143
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Washington District 9,143
Governor (Vote For 1),- PHILIP MURPHY,Election,Washington District 10,102
Governor (Vote For 1),- PHILIP MURPHY,Total Votes,Washington District 10,102
